Locus_Tag	Gene_Name	Product_Description	Strain_Name	Accession	GO_Term	Namespace	GO_Evidence_Code	Evidence_Ontology_ECO_Code	Evidence_Ontology_Term	Similar_To_Binds_To	PMID
PALES_00291	PALES_00291	putative glycine betaine/L-proline ABC transporter, periplasmic substrate-binding protein	Pseudomonas aeruginosa LESB58 	GO:0042597	periplasmic space	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR03414	PMID:24451626
PALES_00291	PALES_00291	putative glycine betaine/L-proline ABC transporter, periplasmic substrate-binding protein	Pseudomonas aeruginosa LESB58 	GO:0005215	transporter activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF04069	PMID:24451626
PALES_00291	PALES_00291	putative glycine betaine/L-proline ABC transporter, periplasmic substrate-binding protein	Pseudomonas aeruginosa LESB58 	GO:0006810	transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF04069	PMID:24451626
PALES_00301	betC	choline sulfatase	Pseudomonas aeruginosa LESB58 	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF53649	PMID:24451626
PALES_00301	betC	choline sulfatase	Pseudomonas aeruginosa LESB58 	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF53649	PMID:24451626
PALES_00301	betC	choline sulfatase	Pseudomonas aeruginosa LESB58 	GO:0008484	sulfuric ester hydrolase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00884	PMID:24451626
PALES_00311	PALES_00311	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50931	PMID:24451626
PALES_00311	PALES_00311	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50931	PMID:24451626
PALES_00321	PALES_00321	putative histidine phosphotransfer domain	Pseudomonas aeruginosa LESB58 	GO:0000160	phosphorelay signal transduction system	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd00088	PMID:24451626
PALES_00321	PALES_00321	putative histidine phosphotransfer domain	Pseudomonas aeruginosa LESB58 	GO:0004871	signal transducer activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd00088	PMID:24451626
PALES_00331	PALES_00331	putative two-component response regulator	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SM00421	PMID:24451626
PALES_00331	PALES_00331	putative two-component response regulator	Pseudomonas aeruginosa LESB58 	GO:0000160	phosphorelay signal transduction system	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00072	PMID:24451626
PALES_00331	PALES_00331	putative two-component response regulator	Pseudomonas aeruginosa LESB58 	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF46894	PMID:24451626
PALES_00341	trpA	tryptophan synthase subunit alpha	Pseudomonas aeruginosa LESB58 	GO:0004834	tryptophan synthase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00167	PMID:24451626
PALES_00341	trpA	tryptophan synthase subunit alpha	Pseudomonas aeruginosa LESB58 	GO:0006568	tryptophan metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00131	PMID:24451626
PALES_00341	trpA	tryptophan synthase subunit alpha	Pseudomonas aeruginosa LESB58 	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF51366	PMID:24451626
PALES_00341	trpA	tryptophan synthase subunit alpha	Pseudomonas aeruginosa LESB58 	GO:0008152	metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF51366	PMID:24451626
PALES_00341	trpA	tryptophan synthase subunit alpha	Pseudomonas aeruginosa LESB58 	GO:0000162	tryptophan biosynthetic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0035	PMID:3127651
PALES_00351	trpB	tryptophan synthase subunit beta	Pseudomonas aeruginosa LESB58 	GO:0004834	tryptophan synthase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd06446	PMID:24451626
PALES_00351	trpB	tryptophan synthase subunit beta	Pseudomonas aeruginosa LESB58 	GO:0006568	tryptophan metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd06446	PMID:24451626
PALES_00351	trpB	tryptophan synthase subunit beta	Pseudomonas aeruginosa LESB58 	GO:0000162	tryptophan biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF001413	PMID:24451626
PALES_00351	trpB	tryptophan synthase subunit beta	Pseudomonas aeruginosa LESB58 	GO:0000162	tryptophan biosynthetic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0036	PMID:3127651
PALES_00351	trpB	tryptophan synthase subunit beta	Pseudomonas aeruginosa LESB58 	GO:0006520	cellular amino acid metabolic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0036	PMID:3127651
PALES_00351	trpB	tryptophan synthase subunit beta	Pseudomonas aeruginosa LESB58 	GO:0004834	tryptophan synthase activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0036	PMID:3127651
PALES_00361	trpI	transcriptional regulator TrpI	Pseudomonas aeruginosa LESB58 	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50931	PMID:24451626
PALES_00361	trpI	transcriptional regulator TrpI	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0037	PMID:1904858
PALES_00361	trpI	transcriptional regulator TrpI	Pseudomonas aeruginosa LESB58 	GO:2000284	positive regulation of cellular amino acid biosynthetic process	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0037	PMID:1904858
PALES_00391	PALES_00391	putative hemolysin activation/secretion protein	Pseudomonas aeruginosa LESB58 	GO:0015031	protein transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF029745	PMID:24451626
PALES_00411	PALES_00411	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.30.70.1290	PMID:24451626
PALES_00411	PALES_00411	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0004803	transposase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.30.70.1290	PMID:24451626
PALES_00411	PALES_00411	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0006313	transposition, DNA-mediated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.30.70.1290	PMID:24451626
PALES_00441	PALES_00441	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0016020	membrane	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF02308	PMID:24451626
PALES_00451	exoT	exoenzyme T	Pseudomonas aeruginosa LESB58 	GO:0005096	GTPase activator activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR01372	PMID:24451626
PALES_00451	exoT	exoenzyme T	Pseudomonas aeruginosa LESB58 	GO:0005576	extracellular region	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF03496	PMID:24451626
PALES_00451	exoT	exoenzyme T	Pseudomonas aeruginosa LESB58 	GO:0009405	pathogenesis	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF03496	PMID:24451626
PALES_00461	PALES_00461	putative lipoprotein	Pseudomonas aeruginosa LESB58 	GO:0015031	protein transport	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF52964	PMID:24451626
PALES_00461	PALES_00461	putative lipoprotein	Pseudomonas aeruginosa LESB58 	GO:0042597	periplasmic space	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF52964	PMID:24451626
PALES_00461	PALES_00461	putative lipoprotein	Pseudomonas aeruginosa LESB58 	GO:0030288	outer membrane-bounded periplasmic space	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF03783	PMID:24451626
PALES_00491	PALES_00491	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0043565	sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01381	PMID:24451626
PALES_00491	PALES_00491	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0003677	DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF47413	PMID:24451626
PALES_00521	phzH	potential phenazine-modifying enzyme	Pseudomonas aeruginosa LESB58 	GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF001589	PMID:24451626
PALES_00521	phzH	potential phenazine-modifying enzyme	Pseudomonas aeruginosa LESB58 	GO:0006529	asparagine biosynthetic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PIRSF001589	PMID:24451626
PALES_00571	PALES_00571	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0003700	transcription factor activity, sequence-specific DNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50931	PMID:24451626
PALES_00571	PALES_00571	putative transcriptional regulator	Pseudomonas aeruginosa LESB58 	GO:0006355	regulation of transcription, DNA-templated	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50931	PMID:24451626
PALES_00591	PALES_00591	putative protein-disulfide isomerase	Pseudomonas aeruginosa LESB58 	GO:0015035	protein disulfide oxidoreductase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01323	PMID:24451626
PALES_00601	osmC	osmotically inducible protein OsmC	Pseudomonas aeruginosa LESB58 	GO:0004601	peroxidase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR03562	PMID:24451626
PALES_00601	osmC	osmotically inducible protein OsmC	Pseudomonas aeruginosa LESB58 	GO:0006979	response to oxidative stress	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR03562	PMID:24451626
PALES_00681	prlC	oligopeptidase A	Pseudomonas aeruginosa LESB58 	GO:0008233	peptidase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:cd06456	PMID:24451626
PALES_00681	prlC	oligopeptidase A	Pseudomonas aeruginosa LESB58 	GO:0004222	metalloendopeptidase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01432	PMID:24451626
PALES_00681	prlC	oligopeptidase A	Pseudomonas aeruginosa LESB58 	GO:0006508	proteolysis	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF01432	PMID:24451626
PALES_00701	PALES_00701	putative DNA repair photolyase	Pseudomonas aeruginosa LESB58 	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.20.20.70	PMID:24451626
PALES_00701	PALES_00701	putative DNA repair photolyase	Pseudomonas aeruginosa LESB58 	GO:0051536	iron-sulfur cluster binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF04055	PMID:24451626
PALES_00741	PALES_00741	putative ATP-binding component of ABC transporter	Pseudomonas aeruginosa LESB58 	GO:0005524	ATP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50893	PMID:24451626
PALES_00741	PALES_00741	putative ATP-binding component of ABC transporter	Pseudomonas aeruginosa LESB58 	GO:0016887	ATPase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50893	PMID:24451626
PALES_00751	ppkA	serine/threonine protein kinase PpkA	Pseudomonas aeruginosa LESB58 	GO:0004672	protein kinase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00069	PMID:24451626
PALES_00751	ppkA	serine/threonine protein kinase PpkA	Pseudomonas aeruginosa LESB58 	GO:0005524	ATP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00069	PMID:24451626
PALES_00751	ppkA	serine/threonine protein kinase PpkA	Pseudomonas aeruginosa LESB58 	GO:0006468	protein phosphorylation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00069	PMID:24451626
PALES_00751	ppkA	serine/threonine protein kinase PpkA	Pseudomonas aeruginosa LESB58 	GO:0050714	positive regulation of protein secretion	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0074	PMID:19400797
PALES_00751	ppkA	serine/threonine protein kinase PpkA	Pseudomonas aeruginosa LESB58 	GO:0004674	protein serine/threonine kinase activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0074	PMID:9852028
PALES_00761	PALES_00761	putative phosphoprotein phosphatase	Pseudomonas aeruginosa LESB58 	GO:0003824	catalytic activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.60.40.10	PMID:24451626
PALES_00761	PALES_00761	putative phosphoprotein phosphatase	Pseudomonas aeruginosa LESB58 	GO:0050709	negative regulation of protein secretion	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0075	PMID:17558395
PALES_00761	PALES_00761	putative phosphoprotein phosphatase	Pseudomonas aeruginosa LESB58 	GO:0004722	protein serine/threonine phosphatase activity	molecular_function	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA0075	PMID:17558395
PALES_00821	PALES_00821	hypothetical protein	Pseudomonas aeruginosa LESB58 	GO:0005515	protein binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS50006	PMID:24451626
PALES_00871	PALES_00871	putative secretion protein	Pseudomonas aeruginosa LESB58 	GO:0005515	protein binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:1.25.40.10	PMID:24451626
PALES_00911	PALES_00911	putative ClpA/B-type chaperone	Pseudomonas aeruginosa LESB58 	GO:0019538	protein metabolic process	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:1.10.1780.10	PMID:24451626
